instance_id,name,value,CatofInt,condition,ref_cat
727,describeShape0959,dancing,dancing,No Conf.,twins
727,describeShape0959,It looks like a chair,chair,No Conf.,twins
727,describeShape0959,Rabbit,rabbit,No Conf.,twins
727,describeShape0959,Lava lamp,lamp,No Conf.,twins
727,describeShape0959,rabbit,rabbit,No Conf.,twins
727,describeShape0959,a clamp,clamp,No Conf.,twins
727,describeShape0959,kind of looks like a crab,crab,No Conf.,twins
728,describeShape0959,Upside down,upside down,No Conf.,twins
728,describeShape0959,pliers,pliers,No Conf.,twins
728,describeShape0959,people hugging,hug,No Conf.,twins
728,describeShape0959,A bunny,rabbit,No Conf.,twins
728,describeShape0959,lovers,lovers,No Conf.,twins
728,describeShape0959,"It looks like Stitch, from Lilo and Stitch.",stitch,No Conf.,twins
728,describeShape0959,two dancers,dancing,No Conf.,twins
728,describeShape0959,Alien,alien,No Conf.,twins
728,describeShape0959,Bunny,rabbit,No Conf.,twins
728,describeShape0959,Two people looking at each other,people,No Conf.,twins
728,describeShape0959,a rabbit,rabbit,No Conf.,twins
728,describeShape0959,rabbit,rabbit,No Conf.,twins
728,describeShape0959,bunny,rabbit,No Conf.,twins
728,describeShape0959,people,people,No Conf.,twins
728,describeShape0959,This looks like two people kissing or facing eachother,kissing,No Conf.,twins
728,describeShape0959,bunny,rabbit,No Conf.,twins
728,describeShape0959,A pair of pliers,pliers,No Conf.,twins
728,describeShape0959,Two people hugging,hug,No Conf.,twins
728,describeShape0959,A bunny.,rabbit,No Conf.,twins
728,describeShape0959,rabbit,rabbit,No Conf.,twins
728,describeShape0959,Pliers,pliers,No Conf.,twins
728,describeShape0959,Chair,chair,No Conf.,twins
708,describeShape1099,A whale,whale,No Conf.,whale
708,describeShape1099,A microphone.,microphone,No Conf.,whale
708,describeShape1099,whale,whale,No Conf.,whale
708,describeShape1099,A keyhole,keyhole,No Conf.,whale
708,describeShape1099,heyhole,keyhole,No Conf.,whale
708,describeShape1099,a whale,whale,No Conf.,whale
708,describeShape1099,whale,whale,No Conf.,whale
708,describeShape1099,Whale,whale,No Conf.,whale
708,describeShape1099,kissing ,kissing,No Conf.,whale
708,describeShape1099,a whale,whale,No Conf.,whale
708,describeShape1099,A vagina,vagina,No Conf.,whale
708,describeShape1099,Fish,whale,No Conf.,whale
708,describeShape1099,A mirror image of a distorted stick.,stick,No Conf.,whale
708,describeShape1099,a hooded figure,person,No Conf.,whale
708,describeShape1099,A horse's head,horse,No Conf.,whale
708,describeShape1099,whale - the top view of a whale swimming,whale,No Conf.,whale
708,describeShape1099,A whale or fish,whale,No Conf.,whale
708,describeShape1099,a whale,whale,No Conf.,whale
708,describeShape1099,Whale,whale,No Conf.,whale
708,describeShape1099,WHALE,whale,No Conf.,whale
708,describeShape1099,Whale,whale,No Conf.,whale
708,describeShape1099,shark,shark,No Conf.,whale
708,describeShape1099,whale,whale,No Conf.,whale
708,describeShape1099,Two people kissing,kissing,No Conf.,whale
716,describeShape1099,bird,bird,No Conf.,whale
716,describeShape1099,Top view of a whale,whale,No Conf.,whale
716,describeShape1099,It looks like a cow head.,cow,No Conf.,whale
716,describeShape1099,Whale,whale,No Conf.,whale
716,describeShape1099,whale,whale,No Conf.,whale
716,describeShape1099,whale,whale,No Conf.,whale
716,describeShape1099,STATUE,statue,No Conf.,whale
716,describeShape1099,A whale,whale,No Conf.,whale
716,describeShape1099,Whale,whale,No Conf.,whale
716,describeShape1099,Whale,whale,No Conf.,whale
716,describeShape1099,kissing,kissing,No Conf.,whale
716,describeShape1099,this looks like a shark,shark,No Conf.,whale
716,describeShape1099,kiss,kissing,No Conf.,whale
716,describeShape1099,Whale,whale,No Conf.,whale
716,describeShape1099,Whale,whale,No Conf.,whale
716,describeShape1099,two people mating,love,No Conf.,whale
716,describeShape1099,whale,whale,No Conf.,whale
716,describeShape1099,boat,boat,No Conf.,whale
716,describeShape1099,Whale,whale,No Conf.,whale
716,describeShape1099,A whale from above,whale,No Conf.,whale
716,describeShape1099,A horse skull,horse,No Conf.,whale
716,describeShape1099,An antelope face.,antelope,No Conf.,whale
716,describeShape1099,It looks like an aerial view of a whale.,whale,No Conf.,whale
717,describeShape1099,"This looks like a key hole in a door on a fancy lock but if there is another similar hole design nearby it, it also looks like two people kissing.",keyhole,No Conf.,whale
717,describeShape1099,penis,penis,No Conf.,whale
717,describeShape1099,A whale,whale,No Conf.,whale
717,describeShape1099,a whale from above with the white spot being a fin,whale,No Conf.,whale
717,describeShape1099,whale.,whale,No Conf.,whale
717,describeShape1099,Kissing,kissing,No Conf.,whale
717,describeShape1099,Two people kissing,kissing,No Conf.,whale
717,describeShape1099,vagina,vagina,No Conf.,whale
717,describeShape1099,Whale,whale,No Conf.,whale
717,describeShape1099,A top-view of a horse skull OR two people kissing.,horse,No Conf.,whale
717,describeShape1099,Kiss,kissing,No Conf.,whale
717,describeShape1099,A fish,whale,No Conf.,whale
717,describeShape1099,calamari,calamari,No Conf.,whale
717,describeShape1099,vagina,vagina,No Conf.,whale
717,describeShape1099,It looks the top view of a killer whale.,whale,No Conf.,whale
717,describeShape1099,Shark,shark,No Conf.,whale
717,describeShape1099,It looks like two women kissing each other.,kissing,No Conf.,whale
717,describeShape1099,two people,person,No Conf.,whale
717,describeShape1099,Horse head,horse,No Conf.,whale
717,describeShape1099,a pair of closed tongs,tong,No Conf.,whale
717,describeShape1099,It looks like a squid.,squid,No Conf.,whale
717,describeShape1099,vase,vase,No Conf.,whale
717,describeShape1099,Cow,cow,No Conf.,whale
718,describeShape1099,A whale (top-down view),whale,No Conf.,whale
718,describeShape1099,Whale,whale,No Conf.,whale
718,describeShape1099,Whale,whale,No Conf.,whale
718,describeShape1099,Torpedo,torpedo,No Conf.,whale
718,describeShape1099,whale,whale,No Conf.,whale
718,describeShape1099,Two people kissing,kissing,No Conf.,whale
718,describeShape1099,lamp,lamp,No Conf.,whale
718,describeShape1099,A lamp,lamp,No Conf.,whale
718,describeShape1099,shark,shark,No Conf.,whale
718,describeShape1099,A missile,missile,No Conf.,whale
718,describeShape1099,top view of a whale,whale,No Conf.,whale
718,describeShape1099,a cows head,cow,No Conf.,whale
718,describeShape1099,WHALE,whale,No Conf.,whale
718,describeShape1099,an orca from above,whale,No Conf.,whale
718,describeShape1099,top down view of a whale,whale,No Conf.,whale
718,describeShape1099,Whale,whale,No Conf.,whale
727,describeShape1099,A keyhole,keyhole,No Conf.,whale
727,describeShape1099,Missile,missile,No Conf.,whale
727,describeShape1099,keyhole.,keyhole,No Conf.,whale
727,describeShape1099,statue like,status,No Conf.,whale
727,describeShape1099,Keyhol,keyhole,No Conf.,whale
727,describeShape1099,Rocket,rocket,No Conf.,whale
727,describeShape1099,A keyhole,keyhole,No Conf.,whale
727,describeShape1099,kiss,kissing,No Conf.,whale
727,describeShape1099,keyhole,keyhole,No Conf.,whale
727,describeShape1099,Keyhole,keyhole,No Conf.,whale
727,describeShape1099,keyhole,keyhole,No Conf.,whale
727,describeShape1099,A keyhole,keyhole,No Conf.,whale
727,describeShape1099,It looks like a whale from above,whale,No Conf.,whale
727,describeShape1099,airplane,airplane,No Conf.,whale
727,describeShape1099,Vase,vase,No Conf.,whale
727,describeShape1099,keyhole,keyhole,No Conf.,whale
727,describeShape1099,fachug,face,No Conf.,whale
727,describeShape1099,It looks like a black whale,whale,No Conf.,whale
727,describeShape1099,Keyhole,keyhole,No Conf.,whale
727,describeShape1099,bullet,bullet,No Conf.,whale
727,describeShape1099,keyhole,keyhole,No Conf.,whale
727,describeShape1099,a tulip,tulip,No Conf.,whale
727,describeShape1099,reminds me of a penguin for some reason,penguin,No Conf.,whale
728,describeShape1099,Squid,squid,No Conf.,whale
728,describeShape1099,dolphi,dolphin,No Conf.,whale
728,describeShape1099,prayer hands,prayer,No Conf.,whale
728,describeShape1099,Shark,shark,No Conf.,whale
728,describeShape1099,vase,vase,No Conf.,whale
728,describeShape1099,the pattern of a horse face.,horse,No Conf.,whale
728,describeShape1099,shark,shark,No Conf.,whale
728,describeShape1099,Whale,whale,No Conf.,whale
728,describeShape1099,Adult toy,adult toy,No Conf.,whale
728,describeShape1099,Praying hands,prayer,No Conf.,whale
728,describeShape1099,a horse's head without the ears,horse,No Conf.,whale
728,describeShape1099,whale,whale,No Conf.,whale
728,describeShape1099,whale,whale,No Conf.,whale
728,describeShape1099,vagina,vagina,No Conf.,whale
728,describeShape1099,shark,shark,No Conf.,whale
728,describeShape1099,whale,whale,No Conf.,whale
728,describeShape1099,A vase,vase,No Conf.,whale
728,describeShape1099,Two people kissing,kissing,No Conf.,whale
728,describeShape1099,A shark.,shark,No Conf.,whale
728,describeShape1099,horse,horse,No Conf.,whale
728,describeShape1099,A whale,whale,No Conf.,whale
728,describeShape1099,A bust,bust,No Conf.,whale
708,describeShape1488,Scissors,scissors,No Conf.,tent
708,describeShape1488,An upside down person.,person,No Conf.,tent
708,describeShape1488,back to back,person,No Conf.,tent
708,describeShape1488,Two people leaning back to back with a ball under them.,person,No Conf.,tent
708,describeShape1488,legs,legs,No Conf.,tent
708,describeShape1488,people with a ball,ball,No Conf.,tent
708,describeShape1488,scissors,scissors,No Conf.,tent
708,describeShape1488,A person playing soccer,soccer,No Conf.,tent
708,describeShape1488,bow and a dot or two people napping,bow,No Conf.,tent
708,describeShape1488,a person with a head between thier legs,person,No Conf.,tent
708,describeShape1488,two beings leaning against each other with a ball underneath them,person-ball,No Conf.,tent
708,describeShape1488,Scissors cutting a low dot,scissors,No Conf.,tent
708,describeShape1488,A dot protruding out of a exit.,dot,No Conf.,tent
708,describeShape1488,a tool trying to pick up a ball,ball,No Conf.,tent
708,describeShape1488,Two guys leaning on each other with a ball,person-ball,No Conf.,tent
708,describeShape1488,leanbk - 2 people leaning back against each other over a ball,person-ball,No Conf.,tent
708,describeShape1488,A butterfly above a sun,butterfly,No Conf.,tent
708,describeShape1488,bowtie,bowtie,No Conf.,tent
708,describeShape1488,Leaning,leaning,No Conf.,tent
708,describeShape1488,BUNNY EARS,bunny,No Conf.,tent
708,describeShape1488,Soccer,soccer,No Conf.,tent
708,describeShape1488,bottom ball,ball,No Conf.,tent
708,describeShape1488,soccer,soccer,No Conf.,tent
708,describeShape1488,Just bent over and flung his bowling ball,person-ball,No Conf.,tent
716,describeShape1488,people leaning on each others backs,person,No Conf.,tent
716,describeShape1488,A bow,bow,No Conf.,tent
716,describeShape1488,It looks like someone standing upside down,person,No Conf.,tent
716,describeShape1488,A person flipped upside down,person,No Conf.,tent
716,describeShape1488,present,present,No Conf.,tent
716,describeShape1488,lowball,ball,No Conf.,tent
716,describeShape1488,BALL,ball,No Conf.,tent
716,describeShape1488,Two guys leaning against each other back to back. And a ball.,person-ball,No Conf.,tent
716,describeShape1488,Gator,gator,No Conf.,tent
716,describeShape1488,Upside down,upside down,No Conf.,tent
716,describeShape1488,soccer,soccer,No Conf.,tent
716,describeShape1488,this looks like a person upside down or to people back to back with a ball between them,person-ball,No Conf.,tent
716,describeShape1488,low ball or gift,ball,No Conf.,tent
716,describeShape1488,Upside down person,person,No Conf.,tent
716,describeShape1488,Back to back,person,No Conf.,tent
716,describeShape1488,ribbon with a ball,ball,No Conf.,tent
716,describeShape1488,kickball,ball,No Conf.,tent
716,describeShape1488,to people leaning,person,No Conf.,tent
716,describeShape1488,Ribbon,ribbon,No Conf.,tent
716,describeShape1488,Two people leaning against eachother,person,No Conf.,tent
716,describeShape1488,Two upside-down dildos leaning against each other with a ball below,ball,No Conf.,tent
716,describeShape1488,A dog face.,dog,No Conf.,tent
716,describeShape1488,It looks like two people leaning up against each other with a ball under them.,person-ball,No Conf.,tent
717,describeShape1488,This looks like a bow but it also looks like two people leaning against each other back to back with a ball nearby.,person-ball,No Conf.,tent
717,describeShape1488,two people leaning against each other back to back with a ball in the middle,person-ball,No Conf.,tent
717,describeShape1488,I don't know. Maybe 2 people on an exercise ball,person-ball,No Conf.,tent
717,describeShape1488,a bell,bell,No Conf.,tent
717,describeShape1488,bowing.,person-ball,No Conf.,tent
717,describeShape1488,Bummed out guys with a ball.,person-ball,No Conf.,tent
717,describeShape1488,Two people leaning back to back.,person,No Conf.,tent
717,describeShape1488,Bell ,bell,No Conf.,tent
717,describeShape1488,Bow,bow,No Conf.,tent
717,describeShape1488,Two people leaning shoulder-to-shoulder with their heads down and a ball on the ground between them.,person-ball,No Conf.,tent
717,describeShape1488,Back to back people,person,No Conf.,tent
717,describeShape1488,Scissors and a ball,scissors-ball,No Conf.,tent
717,describeShape1488,Scissor and ball,scissors-ball,No Conf.,tent
717,describeShape1488,bell,bell,No Conf.,tent
717,describeShape1488,It looks like two boys leaning on one another over a ball.,person-ball,No Conf.,tent
717,describeShape1488,Bell,bell,No Conf.,tent
717,describeShape1488,It looks like two teammates trying to block a ball.,person-ball,No Conf.,tent
717,describeShape1488,an ornament,ornament,No Conf.,tent
717,describeShape1488,Someone showing there ass,person,No Conf.,tent
717,describeShape1488,Scissors cutting a ball,scissors-ball,No Conf.,tent
717,describeShape1488,"This looks like two people, back-to-back, with a ball in between them.",person-ball,No Conf.,tent
717,describeShape1488,2 Sad persons,person,No Conf.,tent
717,describeShape1488,Tongs,tongs,No Conf.,tent
718,describeShape1488,A ribbon with a ball underneath it,ribbon-ball,No Conf.,tent
718,describeShape1488,Leaning,leaning,No Conf.,tent
718,describeShape1488,Butterfly,butterfly,No Conf.,tent
718,describeShape1488,Nutcracker,nutcracker,No Conf.,tent
718,describeShape1488,bow,bow,No Conf.,tent
718,describeShape1488,Two people leaning against each other,person,No Conf.,tent
718,describeShape1488,no clue,don't know,No Conf.,tent
718,describeShape1488,"I don't knowww!  :) I always described it as 'lowball' or other people described it as 'backs,' I think.",lowball,No Conf.,tent
718,describeShape1488,two people back to back,person,No Conf.,tent
718,describeShape1488,two guys leaning on eachother.,person,No Conf.,tent
718,describeShape1488,a person bending over,person,No Conf.,tent
718,describeShape1488,Number 1 turned 180 degrees,1,No Conf.,tent
718,describeShape1488,GOLF CLUBS,golf,No Conf.,tent
718,describeShape1488,a bow and a ball,ribbon-ball,No Conf.,tent
718,describeShape1488,two people back to back standing over a ball,person-ball,No Conf.,tent
718,describeShape1488,Ribbon,ribbon,No Conf.,tent
727,describeShape1488,Scissors,scissors,No Conf.,tent
727,describeShape1488,Scissors,scissor,No Conf.,tent
727,describeShape1488,scissors cutting a grape,scissors,No Conf.,tent
727,describeShape1488,A man playing soccer,soccer,No Conf.,tent
727,describeShape1488,Couple sleeping,person,No Conf.,tent
727,describeShape1488,Upside Down Scissor,scissors,No Conf.,tent
727,describeShape1488,A ball being dropped,ball,No Conf.,tent
727,describeShape1488,bow,bow,No Conf.,tent
727,describeShape1488,upside down person,person,No Conf.,tent
727,describeShape1488,Scissor,scissor,No Conf.,tent
727,describeShape1488,ribbon,ribbon,No Conf.,tent
727,describeShape1488,Legs with a ball between,person-ball,No Conf.,tent
727,describeShape1488,It looks like the Assassins Creed logo,assessins-creed,No Conf.,tent
727,describeShape1488,Looks like a bell,bell,No Conf.,tent
727,describeShape1488,Kick ball,ball,No Conf.,tent
727,describeShape1488,joga,yoga,No Conf.,tent
727,describeShape1488,bowbal,ribbon-ball,No Conf.,tent
727,describeShape1488,It looks like a bell.,bell,No Conf.,tent
727,describeShape1488,Two guys standing back to back in front of a ball,person-ball,No Conf.,tent
727,describeShape1488,Upside down x with a circle,x,No Conf.,tent
727,describeShape1488,Letter A,a,No Conf.,tent
727,describeShape1488,a bell,bell,No Conf.,tent
727,describeShape1488,looks like a headless person,person,No Conf.,tent
728,describeShape1488,lowball,lowball,No Conf.,tent
728,describeShape1488,lowX,lowx,No Conf.,tent
728,describeShape1488,upside down or hand stand,person,No Conf.,tent
728,describeShape1488,Bell,bell,No Conf.,tent
728,describeShape1488,bell,bell,No Conf.,tent
728,describeShape1488,A wide bow with a ball on the bottom.,bow,No Conf.,tent
728,describeShape1488,bell,bell,No Conf.,tent
728,describeShape1488,Two men leaning over a ball,person-ball,No Conf.,tent
728,describeShape1488,Bow,bow,No Conf.,tent
728,describeShape1488,A ball beneath two people,person-ball,No Conf.,tent
728,describeShape1488,Bow,bow,No Conf.,tent
728,describeShape1488,dog,dog,No Conf.,tent
728,describeShape1488,cross,cross,No Conf.,tent
728,describeShape1488,bow,bow,No Conf.,tent
728,describeShape1488,A ball below a person or X,person-ball,No Conf.,tent
728,describeShape1488,bell,bell,No Conf.,tent
728,describeShape1488,A person doing a headstand,person,No Conf.,tent
728,describeShape1488,Tw people back to back; dancer,person,No Conf.,tent
728,describeShape1488,An X with a ball beneath.,x-bal,No Conf.,tent
728,describeShape1488,bell,bell,No Conf.,tent
728,describeShape1488,The symbol for pi,pie,No Conf.,tent
728,describeShape1488,Two people leaning against one another,person,No Conf.,tent
